dataset,rel_path,folder,filename,representation,motif_class,source_id,role,semantic_group,path,ext,filesize_bytes,corrupt,format,mode,width,height,pixels,aspect_ratio,channels,metadata_blocks,md5,sha256,ahash,dhash,phash,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,brightness_std,contrast,mean_hue,std_hue,mean_saturation,mean_value,lab_L,lab_a,lab_b,gray_entropy,clip_low_frac,clip_high_frac,hue_entropy,colorfulness,sharpness_lapvar,edge_density,symmetry_h,symmetry_v,spatial_entropy,pattern_density,texture_reliable,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniformity,gabor_mean,gabor_std,fft_highfreq_ratio
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00037.jpg,28x28_images,GunungRinggit_00037.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00037.jpg,.jpg,18684,False,JPEG,RGB,28,28,784,1.0,3,4,350336163cc326709eb4090d25ac9c54,baa9ddf64808c9c3998e58e60ea727b67378c749e0d6d580fdf0632d22095ee2,ff98211f01a393ff,2a3159b7236f2637,af5bd065c084f30f,213.16964721679688,208.17091369628906,211.2028045654297,51.26079177856445,55.23420715332031,52.40947723388672,210.84779357910156,53.03433609008789,0.21189463138580322,0.4511306881904602,0.34733647108078003,0.0713919997215271,0.8504501581192017,83.4917984008789,2.5036826133728027,-0.9359157085418701,6.184523539657714,0.0,0.2997448979591837,-3.035333368268226,16.3242130279541,0.2168659120798111,0.26403061224489793,0.8132484555244446,0.7962043881416321,3.8451558732261795,0.26403061224489793,False,40.99644816774449,0.39477982760600755,0.27681048630343774,0.5409218528928956,3.202736153897332,0.11691743023740109,0.020757174119353294,0.003075494198128581,0.3506501317024231
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00038.jpg,28x28_images,GunungRinggit_00038.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00038.jpg,.jpg,18569,False,JPEG,RGB,28,28,784,1.0,3,4,19d72b61cc456e7f4a4cd32cad8c3797,7472cac7a928989f0fc1000679612914a10e1b3fda19a5e7a6b5ce9158c4fc51,f0c09f9fd111ddff,81193b3725a53138,ea71d36aa59196a4,214.9783172607422,211.64540100097656,214.10459899902344,52.973140716552734,57.141578674316406,53.8435173034668,213.57611083984375,54.7004280090332,0.2188657820224762,0.39793798327445984,0.317988783121109,0.0798838883638382,0.8637304306030273,84.56987762451172,1.9172531366348267,-0.8568482398986816,5.975013817098733,0.0,0.3201530612244898,-2.717411591769476,18.75619888305664,0.1584092378616333,0.25892857142857145,0.7714200019836426,0.7844181060791016,3.870723274583959,0.25892857142857145,False,38.279614932392725,0.433187934895062,0.3122591626564408,0.6009823577204303,3.200219975151427,0.11837841003748437,0.021825838834047318,0.000717300339601934,0.3075293302536011
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00039.jpg,28x28_images,GunungRinggit_00039.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00039.jpg,.jpg,18609,False,JPEG,RGB,28,28,784,1.0,3,4,3ee29e42dcb7a88f485db4afe67f01fe,bfb96761062e65891560ed583f7cb9181a44c674a8654ea4b96e73e265d66d83,f3d8a41f1131173f,8f114c5167676f78,aff0916ca991a746,206.02296447753906,200.85841369628906,203.46810913085938,57.46992874145508,62.21827697753906,60.02770233154297,203.4498291015625,59.97379684448242,0.23867027461528778,0.39926984906196594,0.3366071879863739,0.09370095282793045,0.8273409008979797,80.70313262939453,2.630998373031616,-0.6805317401885986,6.301559688397762,0.0,0.29591836734693877,-3.3402061918641692,19.692890167236328,0.1845722645521164,0.2461734693877551,0.7235243320465088,0.7485222816467285,3.8506899263746295,0.2461734693877551,False,44.330063198118765,0.3896453548540513,0.27863376301010273,0.6085589320747931,3.233025264465981,0.1129835224906289,0.023973830044269562,0.001048664329573512,0.29606619477272034
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00040.jpg,28x28_images,GunungRinggit_00040.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00040.jpg,.jpg,18578,False,JPEG,RGB,28,28,784,1.0,3,4,b2a3e5e8bbb667346b6a0f7d9fce9f8b,87e1a23a0d8bbc1f7e419f649d703fa6b09247165bd03b4da4a0def03ff57aee,ebe181190123e3fb,1e0b1533ad2be702,eb7af52498097266,180.0994873046875,174.7142791748047,173.9477081298828,69.87616729736328,73.95352935791016,72.4081802368164,176.2538299560547,72.15083312988281,0.2857087552547455,0.3490888178348541,0.35435524582862854,0.12067479640245438,0.7174620628356934,70.62062072753906,2.208549737930298,1.0445728302001953,6.700013804071039,0.0,0.25510204081632654,-3.400796463990687,17.62352752685547,0.17956307530403137,0.25,0.7819730639457703,0.7728942632675171,3.886563106104763,0.25,False,45.00873260826974,0.3782350675533166,0.24631911086473934,0.7179218915500957,3.2099549109095467,0.11574604331528529,0.02263541705906391,0.002342561027035117,0.2919177711009979
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00041.jpg,28x28_images,GunungRinggit_00041.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00041.jpg,.jpg,18554,False,JPEG,RGB,28,28,784,1.0,3,4,ffa91262d386afb27fb70f271832d8e0,cd06501709ef7e20c75c4131028133d5cffc0e7343348cf3fc76609adec96a0a,e78080150303fbff,9f3b592dab637303,af72d125828b37c3,199.6875,196.67984008789062,198.5255126953125,62.818519592285156,65.9195556640625,61.02278137207031,198.29762268066406,63.29806900024414,0.2539893090724945,0.36017757654190063,0.32138487696647644,0.08884221315383911,0.8024109601974487,78.88728332519531,1.7741365432739258,-0.7267231941223145,6.201214223876995,0.0,0.3239795918367347,-4.242318537539041,17.142845153808594,0.16263245046138763,0.24872448979591838,0.7868953943252563,0.7903482913970947,3.7686043607308646,0.24872448979591838,False,42.656758279443494,0.43031437909575354,0.3224414301226824,0.6645524348429571,3.1591915680175577,0.12072118388171596,0.023086054250597954,0.002079607453197241,0.25717154145240784
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00046.jpg,28x28_images,GunungRinggit_00046.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Peacocks.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00046.jpg,.jpg,18561,False,JPEG,RGB,28,28,784,1.0,3,4,3af2bc7547be9bcaf2f040b1019d8b0c,3a4db89b0963ac9b58d7fa98846ecb2ea818d51be8662641e7d39c0ddd2957f3,f7c18197a1a1e1fd,87070d35634b29c1,ea34d0678d9a936a,185.1734619140625,186.22576904296875,179.25637817382812,71.30011749267578,68.4586410522461,67.27539825439453,183.55186462402344,69.10017395019531,0.269126832485199,0.2993171513080597,0.25972047448158264,0.14213474094867706,0.7568877935409546,74.42232513427734,-1.2217291593551636,3.3244943618774414,6.772402748741914,0.0,0.22831632653061223,-2.374145782007002,26.422019958496094,0.13143500685691833,0.2576530612244898,0.7850533723831177,0.7790411710739136,3.9338988712859577,0.2576530612244898,False,40.9322334901039,0.35826544404753624,0.23198380443536826,0.7186918957660315,3.1522531481693727,0.12385789775093711,0.02266605943441391,0.001417075633071363,0.19643241167068481
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00047.jpg,28x28_images,GunungRinggit_00047.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Peacocks.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00047.jpg,.jpg,18593,False,JPEG,RGB,28,28,784,1.0,3,4,4bd158058ad2ddc03a45273958423a4e,24a6611bb96ae4bf674096693ad052cadea4f8f50faa54d1044a0a919533bd68,e9d0818783b1a1fb,9b285bbf33674343,efd0c36c9023ed23,196.66964721679688,195.42984008789062,185.363525390625,57.705284118652344,56.823997497558594,58.48891830444336,192.4876708984375,57.898529052734375,0.22218602895736694,0.27608340978622437,0.24050435423851013,0.1293974220752716,0.7950881123542786,78.2411880493164,-0.9917593002319336,5.293298721313477,6.7455088797794005,0.0,0.2066326530612245,-2.5486160910336633,28.09397315979004,0.13135528564453125,0.274234693877551,0.7738027572631836,0.7895511984825134,3.9036168951098182,0.274234693877551,False,37.08453360768176,0.3416141938995455,0.19360918368457922,0.6259155406264698,3.1863576910271347,0.11879490316534777,0.02173914760351181,0.003537125186994672,0.2426234483718872
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00048.jpg,28x28_images,GunungRinggit_00048.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Peacocks.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00048.jpg,.jpg,18634,False,JPEG,RGB,28,28,784,1.0,3,4,f0ec5f9931de54a0767ec859bc3908a1,43aa2d861de01447767d01332bfb7b4576aea27e719eb7abb4c1a29f0a9ee55b,ffc18193a1a121ff,030f1f67634b4b71,ebf4d0638c9b9168,185.27296447753906,186.69515991210938,181.46173095703125,68.54399871826172,64.65274810791016,61.31647491455078,184.4766082763672,64.94257354736328,0.25461864471435547,0.3073413074016571,0.25236353278160095,0.1286924183368683,0.7585083842277527,74.7263412475586,-1.0944900512695312,2.3654701709747314,6.935905866050093,0.0,0.17729591836734693,-2.1772655355865407,23.58625030517578,0.14554771780967712,0.22959183673469388,0.7988700270652771,0.8074036240577698,3.8779253169154058,0.22959183673469388,False,38.27478933960417,0.3229430285980191,0.17470392280242358,0.7064902016478952,3.155827024349002,0.12308998854643899,0.02058001235127449,0.0034713931381702423,0.2646162509918213
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00049.jpg,28x28_images,GunungRinggit_00049.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Peacocks.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00049.jpg,.jpg,18405,False,JPEG,RGB,28,28,784,1.0,3,4,cde07a763e916df47342dfa05dd398cd,ac31286dd3e30b14a6a2dffd86a0125355f0c92b1a9a4f2e1fd40cf0fdeb4318,f7c081830323fbff,0f173b37664fc303,ad78d0678e89336c,202.5153045654297,202.8265380859375,198.96046447753906,63.54184341430664,60.235111236572266,60.26110076904297,201.43409729003906,61.39072036743164,0.2381625473499298,0.24182097613811493,0.24309669435024261,0.08947107940912247,0.8153811693191528,80.82284545898438,-0.6583074331283569,1.89670729637146,6.1729155466755,0.0,0.31760204081632654,-3.8668679746298427,18.555362701416016,0.12994880974292755,0.20535714285714285,0.792016863822937,0.8032809495925903,3.5881667560929116,0.20535714285714285,False,34.34621791103273,0.44354070541052726,0.31789505402568535,0.7024209989416258,3.140326918088277,0.1250618231986672,0.019786380231380463,0.0022546511609107256,0.25435200333595276
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00043.jpg,all_motifs (864),GunungRinggit_00043.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Peacocks.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00043.jpg,.jpg,12122,False,JPEG,RGB,28,28,784,1.0,3,4,7fa4d77aee130911793ebc65e069138c,ba078f3ba391c8ab2d371f8d7ec07e537ff941d046ed80b212c79bcd1c939178,c3808183c3e7f7ff,0f071b27160f8707,a47bc265a587b269,207.08546447753906,206.21939086914062,200.58035278320312,60.64701461791992,59.8763427734375,61.252662658691406,204.62840270996094,60.66322326660156,0.2348167449235916,0.26447394490242004,0.2639499008655548,0.09057067334651947,0.8290166258811951,82.12632751464844,-0.49227380752563477,2.9643754959106445,5.924408408301328,0.0,0.3482142857142857,-3.1147004816615764,21.14180564880371,0.1362580955028534,0.21683673469387754,0.851885199546814,0.7669978141784668,3.542390039348512,0.21683673469387754,False,33.70529590436998,0.4726841984717335,0.3663872926344378,0.6974060515108733,3.1644326274874874,0.12123203873386088,0.019504982978105545,0.00367805827409029,0.2539310157299042
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00001.jpg,all_motifs (864),GunungRinggit_00001.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00001.jpg,.jpg,19055,False,JPEG,RGB,28,28,784,1.0,3,4,c1cdd31a5a89e366fb4c00fbbd003e60,602ad9e60af91adc80ae36dc05af438f1996ee8cb73b1e144b236947ae241c58,c399230283e7e7ff,1773cdce170e4c0c,a70ddaf43c62e0a6,199.89923095703125,192.7755126953125,185.48214721679688,65.96142578125,71.732177734375,77.209228515625,192.71896362304688,72.02224731445312,0.27782055735588074,0.1661091297864914,0.2465178668498993,0.11727383732795715,0.7848640084266663,77.35717010498047,1.5438798666000366,4.97073221206665,5.876145162296741,0.0,0.399234693877551,-6.679483009192968,18.087444305419922,0.20687897503376007,0.21301020408163265,0.8866642713546753,0.7716285586357117,3.7229981587549847,0.21301020408163265,False,41.45000489907906,0.4813017042749124,0.3917833025758385,0.7310466099634447,3.1639522344554676,0.12190558621407747,0.019407544285058975,0.0020057542715221643,0.325996458530426
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00042.jpg,all_motifs (864),GunungRinggit_00042.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00042.jpg,.jpg,18585,False,JPEG,RGB,28,28,784,1.0,3,4,e26d5f7978c93083b883fc71bccdb999,2a3bb674a1d7f229b37edb728793aa40185e633289491543a25a7b465f22f3b1,f7c180182103f3ff,16171f296defc607,ee7aa1a4965531e2,193.3456573486328,188.44259643554688,190.60459899902344,62.849082946777344,67.14897155761719,62.25703430175781,190.79762268066406,64.15347290039062,0.2577250003814697,0.4092291295528412,0.35248297452926636,0.10065030306577682,0.7752501964569092,76.01349639892578,2.581192970275879,-0.6549959778785706,6.4795305239465275,0.0,0.28316326530612246,-2.9840436167209075,19.02591323852539,0.17880530655384064,0.2538265306122449,0.8053182363510132,0.7760561108589172,3.842873229185543,0.2538265306122449,False,41.35853909465024,0.40886873535400026,0.27690525788603826,0.6804982126678523,3.215231967472822,0.11531653477717618,0.022272013127803802,0.003918966744095087,0.2988741397857666
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00002.jpg,all_motifs (864),GunungRinggit_00002.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00002.jpg,.jpg,12146,False,JPEG,RGB,28,28,784,1.0,3,4,fa59878781372bd3a5bc068179f15034,fdd75535cd9c8be582c39b738a59315a14eab4732b6ab7cf8a28d4d77f83e296,cf87998d0383f7ff,1f35335917160703,bc1bc43493c35d8d,214.19259643554688,209.14796447753906,207.76658630371094,57.78147506713867,62.855873107910156,62.90863037109375,210.36904907226562,61.29148483276367,0.24184288084506989,0.3232008218765259,0.3436594009399414,0.0822022408246994,0.8472589254379272,83.51739501953125,1.776038646697998,1.3727326393127441,5.828027733061224,0.0,0.36862244897959184,-3.471741968619964,16.14698028564453,0.1636289656162262,0.21556122448979592,0.8246898055076599,0.7962876558303833,3.5961799747700627,0.21556122448979592,False,36.50914902998236,0.49261469877168906,0.36891771550870706,0.6890418148895956,3.1721667078506703,0.12126783111203665,0.019426580518484116,0.00046819073031656444,0.29640501737594604
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00044.jpg,all_motifs (864),GunungRinggit_00044.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Peacocks.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00044.jpg,.jpg,18519,False,JPEG,RGB,28,28,784,1.0,3,4,fd2ea85fddc3117c83c4ac121ffd735b,a7e78a94aa62b75a788198b1e65fc3c354f37663454b60e679e696b0c50f55cc,fdc181930121fdff,091f332763436301,af70d243c4ce9993,197.8227081298828,198.93495178222656,195.2767791748047,65.53015899658203,60.57997512817383,57.2444953918457,197.34481811523438,61.232078552246094,0.23894059658050537,0.2597348093986511,0.25780296325683594,0.12460118532180786,0.8122899532318115,79.44217681884766,-0.43054211139678955,1.6149779558181763,6.3377293102907055,0.0,0.28188775510204084,-3.12761486868704,28.582216262817383,0.12928639352321625,0.22193877551020408,0.807205080986023,0.7984235882759094,3.7494809002480016,0.22193877551020408,False,32.711934156378604,0.4058440858637469,0.2814057185853884,0.7161797110307394,3.144426709245979,0.12391321324448147,0.01899164356291294,0.0008868417353369296,0.253406286239624
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00003.jpg,all_motifs (864),GunungRinggit_00003.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00003.jpg,.jpg,18561,False,JPEG,RGB,28,28,784,1.0,3,4,3a8972cb456814c3fdd49cc322525c62,97688f29db2ca79e4ef876896546714f045e355c2d78ab81fbbceacb23c57d7a,cf8d1c050303f7ff,2e1d317d5756c706,bf3af02583c61dc8,207.2461700439453,201.10714721679688,203.0765380859375,60.54661178588867,66.05477905273438,61.800594329833984,203.80995178222656,62.896976470947266,0.25264492630958557,0.33886516094207764,0.34345126152038574,0.09368275851011276,0.8268908262252808,80.75697326660156,2.9047789573669434,-0.32288435101509094,6.024053776198878,0.0,0.35586734693877553,-3.51756622204269,18.9174747467041,0.18680043518543243,0.24362244897959184,0.7868236303329468,0.7845175266265869,3.6159393660523302,0.24362244897959184,False,42.71538800705468,0.4501317526077434,0.34004217888991356,0.6584424081559161,3.2174838754413075,0.11462997188671387,0.022392721846699715,0.0023730893153697252,0.2990925908088684
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00004.jpg,all_motifs (864),GunungRinggit_00004.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00004.jpg,.jpg,18630,False,JPEG,RGB,28,28,784,1.0,3,4,6aa86e2830a721a26ab8d5bfd82225f9,5d137c8ad3e290edf4cac9e2ae964f64708ba46f1801f3014b5d28a64513c34f,c783881c2323f7ff,165b31294d4f4605,af78f02792dc7860,216.09439086914062,209.88392639160156,213.03826904296875,52.921424865722656,58.00717544555664,52.299407958984375,213.00552368164062,54.52835464477539,0.22067777812480927,0.40145331621170044,0.3518299460411072,0.09164973348379135,0.8648960590362549,84.19081115722656,3.122591018676758,-0.9426536560058594,5.978363668321446,0.0,0.32653061224489793,-3.5095603695721067,21.58612060546875,0.24527588486671448,0.25892857142857145,0.8291680812835693,0.7875174283981323,3.826436620940496,0.25892857142857145,False,49.06178963354891,0.4300170492747074,0.31716876449712184,0.4935352279712285,3.17099223511972,0.1218990785089546,0.025327526032924652,0.0024517166893929243,0.33630257844924927
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00005.jpg,all_motifs (864),GunungRinggit_00005.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00005.jpg,.jpg,18684,False,JPEG,RGB,28,28,784,1.0,3,4,e183883f6e848aa35d68f07707b7388b,fd638b4df8980d32e4f096fc620edbe2a8cfe27a48982f2121a31bae70149f33,fc808c111191ffef,09695da12b273518,ee5ff16ca080a197,208.78189086914062,201.56504821777344,209.04464721679688,54.200584411621094,59.47693634033203,51.620025634765625,206.4638671875,55.304813385009766,0.22560931742191315,0.46742475032806396,0.3403792679309845,0.10568135231733322,0.8461735248565674,81.38467407226562,4.369084358215332,-3.02089262008667,6.333276478307667,0.0,0.27040816326530615,-3.2308514890079283,23.7319278717041,0.19086839258670807,0.2780612244897959,0.7893162965774536,0.7918275594711304,3.85226303860249,0.2780612244897959,False,45.365801979227925,0.3778268466216805,0.26482034921620645,0.5450335095194596,3.212102468773381,0.11490980320699709,0.02519148215651512,0.003969503566622734,0.3152727484703064
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00006.jpg,all_motifs (864),GunungRinggit_00006.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00006.jpg,.jpg,18539,False,JPEG,RGB,28,28,784,1.0,3,4,bbf6173dea81adf145f551e9252ca1b5,87523fed6bd86b8f16f075e0006482149ce74b7bde21b07040a3dd23add1c59b,c1829837a3a3bbff,371e31654b4f5363,af7ad8218ec8f059,219.3890380859375,212.92984008789062,216.42984008789062,46.63774871826172,51.779056549072266,46.25291061401367,216.24957275390625,48.36111068725586,0.19618754088878632,0.4024724066257477,0.34919461607933044,0.08681131899356842,0.8780262470245361,85.44170379638672,3.183042049407959,-1.0504039525985718,6.0224604428392885,0.0,0.30612244897959184,-3.3371617092262906,21.147642135620117,0.1690414994955063,0.2614795918367347,0.8272888660430908,0.7971543073654175,3.7656437625381054,0.2614795918367347,False,36.75202087007642,0.4229145598564538,0.30184169088256524,0.5148646600001987,3.213498799408822,0.11528725010412329,0.021807627752423286,0.0021330593153834343,0.3309566378593445
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00007.jpg,all_motifs (864),GunungRinggit_00007.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00007.jpg,.jpg,18497,False,JPEG,RGB,28,28,784,1.0,3,4,c35f1e8b6f890a95dac5d4c58dca2f56,a4cf3106cbf5e32330d52b96e09afa56e755040ad549fb57fda96083ec36f07c,c783070707c3fbff,1e1f356d6d07c702,be3ad96492cc7898,200.17474365234375,194.15943908691406,196.71046447753906,65.5940933227539,70.9884033203125,65.84142303466797,197.01487731933594,67.5654296875,0.27191436290740967,0.402826189994812,0.35975784063339233,0.09928560256958008,0.79767906665802,78.10283660888672,3.0272703170776367,-0.7138765454292297,6.082373472109918,0.0,0.35459183673469385,-3.1115716447260997,18.44236183166504,0.1592155247926712,0.20790816326530612,0.7796499133110046,0.7639748454093933,3.646925895244528,0.20790816326530612,False,38.722173231432514,0.46656726960347106,0.3578373187221007,0.7351360851202811,3.182339267732499,0.1203990524781341,0.022482700645923615,0.003238304518163204,0.2543426752090454
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00008.jpg,all_motifs (864),GunungRinggit_00008.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00008.jpg,.jpg,12259,False,JPEG,RGB,28,28,784,1.0,3,4,0e01f5a5766ac01f2ff5dce1e6c891c6,d7f3aaeb67e73deadda186669f8d939b141b52016b8093132b2134156192a0b7,c3c1100401e3fbff,170b316d4f078203,ee3ab1e5069cdc18,191.051025390625,184.6517791748047,182.9515380859375,70.87537384033203,76.13079833984375,76.56658172607422,186.21810913085938,74.6506118774414,0.2938136160373688,0.311777263879776,0.3468506634235382,0.13215433061122894,0.7576530575752258,74.30823516845703,2.411160469055176,1.7656205892562866,6.38738822619479,0.0,0.29464285714285715,-4.058439420529108,18.940855026245117,0.21500779688358307,0.22448979591836735,0.825924277305603,0.7243341207504272,3.687301100158794,0.22448979591836735,False,50.38296100333145,0.42316971609301063,0.30960480432039206,0.7078233372385929,3.2293120724980726,0.11217982090795502,0.023354601114988327,0.003426988609135151,0.29529985785484314
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00009.jpg,all_motifs (864),GunungRinggit_00009.jpg,all_motifs (864),Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00009.jpg,.jpg,18511,False,JPEG,RGB,28,28,784,1.0,3,4,92de9c4e5dcdfc6ac1df5e52b43d166b,a326e7c12ca98294427005b7f42ce4e9c12404799e5225e2c4f00ea0effa1bce,c78d8c050323ffff,2f1d314d53460602,bf3ad02523c6c719,209.2206573486328,203.88137817382812,204.99362182617188,59.2428092956543,64.22413635253906,61.3653678894043,206.03189086914062,61.687461853027344,0.24627859890460968,0.35239604115486145,0.3412213921546936,0.08980128169059753,0.8342536687850952,81.71556091308594,2.4197592735290527,0.036694448441267014,5.957355951270851,0.0,0.3622448979591837,-3.082463231260444,18.579378128051758,0.16125337779521942,0.2423469387755102,0.8115938901901245,0.7798826694488525,3.588962796162802,0.2423469387755102,False,39.09589947089948,0.46642913748480364,0.360755243908219,0.6754360933532424,3.1850823035052507,0.11839793315285298,0.02158740535378456,0.003213767660781741,0.271214097738266
