dataset,rel_path,width,height,aspect_ratio,mode,channels,format,filesize_bytes,brightness,brightness_std,contrast,mean_saturation,clip_low_frac,clip_high_frac,sharpness_lapvar,edge_density,gray_entropy,metadata_blocks,corrupt
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00039.jpg,28,28,1.0,RGB,3,JPEG,18609,203.4498291015625,59.97379684448242,0.23867027461528778,0.09370095282793045,0.0,0.29591836734693877,0.1845722645521164,0.2461734693877551,6.301559688397762,4,False
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00040.jpg,28,28,1.0,RGB,3,JPEG,18578,176.2538299560547,72.15083312988281,0.2857087552547455,0.12067479640245438,0.0,0.25510204081632654,0.17956307530403137,0.25,6.700013804071039,4,False
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00041.jpg,28,28,1.0,RGB,3,JPEG,18554,198.29762268066406,63.29806900024414,0.2539893090724945,0.08884221315383911,0.0,0.3239795918367347,0.16263245046138763,0.24872448979591838,6.201214223876995,4,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_182615.jpg,1163,1163,1.0,RGB,3,JPEG,305293,100.47937774658203,62.076416015625,0.10069601237773895,0.7563917636871338,0.0,0.0,0.007741937879472971,0.05109998914930555,6.099585159330123,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_182936.jpg,1220,1220,1.0,RGB,3,JPEG,306547,79.88255310058594,56.09751510620117,0.09513722360134125,0.7359572649002075,0.0,0.0,0.003519803285598755,0.10371907552083333,6.1156994333401675,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183203.jpg,987,986,1.001,RGB,3,JPEG,209018,95.26445770263672,61.469696044921875,0.14846889674663544,0.7148264646530151,0.0,0.0,0.00879200641065836,0.052790469973890336,5.218220337370427,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183326.jpg,1196,1196,1.0,RGB,3,JPEG,234317,126.13353729248047,27.327011108398438,0.08844587951898575,0.31810057163238525,0.0,0.0,0.0009768096497282386,0.030219184027777776,5.71032649664607,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183529.jpg,1324,1324,1.0,RGB,3,JPEG,324848,115.14353942871094,49.05012130737305,0.053851909935474396,0.5761428475379944,0.0,0.0,0.0012057083658874035,0.022677951388888888,5.386642684129648,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183750.jpg,1258,1258,1.0,RGB,3,JPEG,330218,56.76771926879883,31.682743072509766,0.12540557980537415,0.25571250915527344,0.0,0.0,0.007819104939699173,0.04595947265625,5.497414611397363,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183834.jpg,1106,1106,1.0,RGB,3,JPEG,227889,131.87506103515625,32.956600189208984,0.10924672335386276,0.283971905708313,0.0,0.0,0.004286303650587797,0.04080539279513889,6.073321824368015,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_105656.jpg,2571,2572,0.9996,RGB,3,JPEG,3162137,185.74148559570312,32.74439239501953,0.09497340023517609,0.1647973507642746,0.0,0.0,0.03603386878967285,0.26513544386422977,6.400006610484283,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_105815.jpg,1816,1815,1.0006,RGB,3,JPEG,1077379,193.23951721191406,41.84292984008789,0.16933412849903107,0.11786007136106491,0.0,2.039817232375979e-05,0.020510554313659668,0.0500707136640557,6.124345541229362,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_105834.jpg,1786,1786,1.0,RGB,3,JPEG,1189607,199.84437561035156,28.67249298095703,0.07934418320655823,0.11057331413030624,0.0,0.0,0.01087699644267559,0.1031155056423611,5.721490045540853,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110001.jpg,1460,1460,1.0,RGB,3,JPEG,631677,111.43590545654297,42.10594177246094,0.08150041103363037,0.5751094818115234,0.0,0.0,0.015146821737289429,0.08503705117629816,6.4699982804941385,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110036.jpg,2735,2734,1.0004,RGB,3,JPEG,1814835,177.21356201171875,34.47740173339844,0.12641306221485138,0.24221405386924744,0.0,0.0,0.03462154045701027,0.07550043516100957,6.312942370706938,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110203.jpg,2519,2519,1.0,RGB,3,JPEG,1791505,135.2450714111328,42.96669006347656,0.11800243705511093,0.5065868496894836,0.0,0.0,0.012828894890844822,0.10093463040855143,6.468924466588571,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110943.jpg,1749,1749,1.0,RGB,3,JPEG,1119360,74.68036651611328,39.446598052978516,0.13617460429668427,0.3442501723766327,0.0,2.0345052083333332e-05,0.02902873419225216,0.05792236328125,5.958033256546697,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111139.jpg,2171,2171,1.0,RGB,3,JPEG,1108405,204.0705108642578,17.683656692504883,0.05774006247520447,0.058798447251319885,0.0,0.0,0.006544174626469612,0.0667453342013889,5.556014932793119,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111350.jpg,1282,1282,1.0,RGB,3,JPEG,434757,167.95228576660156,43.812931060791016,0.17416128516197205,0.09348837286233902,0.0,0.0,0.03538012132048607,0.08978271484375,6.372005624008959,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111707.jpg,454,454,1.0,RGB,3,JPEG,76501,191.76609802246094,45.39413070678711,0.16598665714263916,0.1786113828420639,0.00048149956597222225,0.0,0.003825532039627433,0.03605821397569445,5.690868248687477,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111806.jpg,3023,3024,0.9997,RGB,3,JPEG,1645516,191.1303253173828,25.507469177246094,0.10771506279706955,0.11096617579460144,0.0,0.0,0.010693122632801533,0.06642324847693647,6.134966393282758,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112053.jpg,1312,1311,1.0008,RGB,3,JPEG,343443,206.59080505371094,30.110551834106445,0.09954976290464401,0.11829660087823868,0.0,0.0,0.011308231391012669,0.10001903829416885,5.610705763419176,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112159.jpg,1838,1838,1.0,RGB,3,JPEG,661680,192.87539672851562,29.36429786682129,0.11613916605710983,0.0763087123632431,0.0,0.0,0.005599426571279764,0.03239610460069445,5.808805867666897,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112239.jpg,1179,1178,1.0008,RGB,3,JPEG,235183,204.2931671142578,27.55545425415039,0.1010952740907669,0.10701680183410645,0.0,0.0,0.0026123947463929653,0.017250054395126196,5.569940095469483,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112309.jpg,1263,1263,1.0,RGB,3,JPEG,440934,171.6856231689453,53.54816818237305,0.20789068937301636,0.13845260441303253,0.0,0.0,0.023157211020588875,0.0846896701388889,6.308823335055481,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112523.jpg,2371,2371,1.0,RGB,3,JPEG,1661317,187.45223999023438,56.183170318603516,0.2229585498571396,0.07278461009263992,0.0,6.781684027777777e-06,0.08670057356357574,0.10490587022569445,6.400943194856053,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112602.jpg,1328,1771,0.7499,RGB,3,JPEG,533534,208.72793579101562,10.926733016967773,0.033791810274124146,0.05466905236244202,0.0,0.0,0.0012780717806890607,0.006288109756097561,5.099631891861544,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112728.jpg,3023,3024,0.9997,RGB,3,JPEG,3322720,152.2131805419922,64.80074310302734,0.23620548844337463,0.3564108610153198,0.0,0.0,0.08124282211065292,0.22367275892080069,7.237976226765659,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112917.jpg,971,971,1.0,RGB,3,JPEG,235327,96.48540496826172,50.7149772644043,0.13529101014137268,0.6226295232772827,0.0,0.0,0.019369235262274742,0.05209011501736111,5.202262570590728,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113053.jpg,1283,1282,1.0008,RGB,3,JPEG,359470,126.67464447021484,62.97511291503906,0.15552999079227448,0.7002881765365601,0.0,0.0,0.010549988597631454,0.054497117058311575,5.534816731964405,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113149.jpg,1971,1971,1.0,RGB,3,JPEG,677578,208.36407470703125,21.013975143432617,0.06938329339027405,0.05814966931939125,0.0,0.0,0.007527906913310289,0.05240207248263889,5.515458095841657,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113304.jpg,2751,2752,0.9996,RGB,3,JPEG,2166443,175.45654296875,50.43723678588867,0.19509032368659973,0.1866547018289566,0.0,0.0,0.06599811464548111,0.1515380221932115,7.061072795433543,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113330.jpg,1179,1178,1.0008,RGB,3,JPEG,240043,213.09994506835938,23.330387115478516,0.0931498110294342,0.055018894374370575,0.0,0.0,0.004932356532663107,0.026714806353350738,4.902972802849278,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113406.jpg,1416,1415,1.0007,RGB,3,JPEG,414552,125.04615783691406,60.64506530761719,0.13702453672885895,0.7055157423019409,0.0,6.799390774586597e-06,0.020090874284505844,0.05110422106179286,5.253559819802053,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113426.jpg,1134,1134,1.0,RGB,3,JPEG,213065,219.96139526367188,13.696769714355469,0.052223701030015945,0.03605447709560394,0.0,0.0,0.0017256044084206223,0.013719346788194444,4.485660457192686,2,False
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113449.jpg,942,941,1.0011,RGB,3,JPEG,167594,209.00747680664062,15.348333358764648,0.05960516631603241,0.03515680134296417,0.0,0.0,0.0011038756929337978,0.055462630548302874,5.595478653202427,2,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_1.jpg,582,582,1.0,RGB,3,JPEG,36957,104.31746673583984,62.530609130859375,0.10950854420661926,0.7492868900299072,0.0,0.0,0.0029314446728676558,0.027330186631944444,5.997139601741142,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_2.jpg,582,581,1.0017,RGB,3,JPEG,38753,94.07362365722656,58.35652160644531,0.09775003790855408,0.7426340579986572,0.0,0.0,0.0032279901206493378,0.039994016536118365,5.981322795615861,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_3.jpg,581,582,0.9983,RGB,3,JPEG,38907,104.91969299316406,66.08242797851562,0.10380180180072784,0.7791179418563843,0.0,0.0,0.00333247403614223,0.024083442123585725,6.010892501598102,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_4.jpg,581,581,1.0,RGB,3,JPEG,37793,98.68353271484375,61.33009719848633,0.09461519867181778,0.7545900344848633,0.0,0.0,0.005429848562926054,0.040534125434027776,6.064561959863984,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_5.jpg,581,581,1.0,RGB,3,JPEG,34144,95.42498016357422,61.926612854003906,0.0713774561882019,0.7862716913223267,0.0,0.0,0.0013621387770399451,0.019212510850694444,5.970083265404419,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_1.jpg,610,610,1.0,RGB,3,JPEG,34073,76.67028045654297,54.5337028503418,0.07777237147092819,0.7443941235542297,0.0,0.0,0.0007566115818917751,0.04582383897569445,5.931545032074733,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_2.jpg,610,610,1.0,RGB,3,JPEG,39488,79.03404998779297,55.91248321533203,0.09792106598615646,0.7325384020805359,0.0,0.0,0.0014622285962104797,0.0699734157986111,6.187488228566605,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_3.jpg,610,610,1.0,RGB,3,JPEG,39052,83.56312561035156,56.9420051574707,0.09613589942455292,0.7337453365325928,0.0,0.0,0.001216316712088883,0.057379828559027776,6.121432139983531,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_4.jpg,610,610,1.0,RGB,3,JPEG,38730,80.3853530883789,57.14038848876953,0.10756351798772812,0.7352206707000732,0.0,0.0,0.001972807105630636,0.06510416666666667,6.16432991667658,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_5.jpg,610,610,1.0,RGB,3,JPEG,37324,78.85964965820312,58.00278091430664,0.09084701538085938,0.7628810405731201,0.0,0.0,0.0011650949018076062,0.05544704861111111,5.922307351443114,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_1.jpg,494,493,1.002,RGB,3,JPEG,24010,98.23036193847656,61.49711990356445,0.15558750927448273,0.6977712512016296,0.0,0.0,0.002498967107385397,0.03430292645778938,5.184171389941978,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_2.jpg,494,493,1.002,RGB,3,JPEG,25140,93.5256576538086,60.12420654296875,0.13785894215106964,0.7228474020957947,0.0,0.0,0.0025358714628964663,0.03118880548302872,5.331415334565807,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_3.jpg,493,493,1.0,RGB,3,JPEG,23499,91.69038391113281,60.37484359741211,0.13762617111206055,0.7344580888748169,0.0,0.0,0.00203494424931705,0.024007161458333332,4.78772305324407,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_4.jpg,493,493,1.0,RGB,3,JPEG,25637,97.67068481445312,64.3298568725586,0.163844496011734,0.7069385647773743,0.0,0.0,0.002941607963293791,0.03847927517361111,5.4789053729240775,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_5.jpg,493,494,0.998,RGB,3,JPEG,25974,101.65773010253906,65.84100341796875,0.17681992053985596,0.6981999278068542,0.0,0.0,0.003302784636616707,0.035880385117493474,4.959369368700897,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_1.jpg,598,598,1.0,RGB,3,JPEG,26706,127.59815216064453,26.998201370239258,0.0908227488398552,0.3004222810268402,0.0,0.0,0.0005547719192691147,0.022142198350694444,5.614235524964445,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_2.jpg,598,598,1.0,RGB,3,JPEG,28567,121.27462768554688,27.766725540161133,0.08638963848352432,0.340337872505188,0.0,0.0,0.000586533104069531,0.02294921875,5.9132764923674115,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_3.jpg,598,598,1.0,RGB,3,JPEG,26666,130.6908721923828,24.473527908325195,0.07895761728286743,0.2961726188659668,0.0,0.0,0.0005324005614966154,0.010274251302083334,5.130178055312705,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_4.jpg,598,598,1.0,RGB,3,JPEG,25123,125.08970642089844,29.510616302490234,0.09451806545257568,0.3402364253997803,0.0,0.0,0.0004318408027756959,0.013231065538194444,5.844865193896758,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_5.jpg,598,598,1.0,RGB,3,JPEG,25511,128.39862060546875,25.459972381591797,0.07847756892442703,0.3188323676586151,0.0,0.0,0.0004897038452327251,0.01348876953125,4.94583154549874,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_1.jpg,662,662,1.0,RGB,3,JPEG,39496,117.79157257080078,48.91374206542969,0.06120065227150917,0.5654538869857788,0.0,0.0,0.001029894221574068,0.019700792100694444,5.283742470047346,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_2.jpg,662,662,1.0,RGB,3,JPEG,38952,107.46641540527344,49.961669921875,0.05710197612643242,0.5978242754936218,0.0,0.0,0.0009259069338440895,0.016194661458333332,5.221283157317246,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_3.jpg,662,662,1.0,RGB,3,JPEG,41604,120.60663604736328,48.17530059814453,0.04472517594695091,0.563792884349823,0.0,0.0,0.001018016249872744,0.013997395833333334,5.225496862157784,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_4.jpg,662,662,1.0,RGB,3,JPEG,38938,115.20355987548828,48.403297424316406,0.03755044937133789,0.5824170112609863,0.0,0.0,0.0009335463400930166,0.004014756944444444,5.115154641926314,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_5.jpg,662,662,1.0,RGB,3,JPEG,39373,116.26459503173828,48.38007354736328,0.03693113103508949,0.5822434425354004,0.0,0.0,0.0008885947172529995,0.009067111545138888,4.987174563590931,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183750.jpg/cropped_1.jpg,629,629,1.0,RGB,3,JPEG,44584,61.59775924682617,37.03981399536133,0.14686208963394165,0.2903861701488495,0.0,0.0,0.005067675840109587,0.042826334635416664,5.399970122323301,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183750.jpg/cropped_2.jpg,629,629,1.0,RGB,3,JPEG,45038,55.721099853515625,36.02140808105469,0.14326320588588715,0.26828357577323914,0.0,0.0,0.004271784331649542,0.039605034722222224,5.770447214236608,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183750.jpg/cropped_3.jpg,629,629,1.0,RGB,3,JPEG,37615,54.33678436279297,14.603081703186035,0.054493196308612823,0.21619479358196259,0.0,0.0,0.0014909593155607581,0.011888292100694444,4.737514024293212,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183750.jpg/cropped_4.jpg,629,629,1.0,RGB,3,JPEG,40047,55.56781768798828,34.520362854003906,0.1362207680940628,0.26231950521469116,0.0,0.0,0.0021254245657473803,0.030863444010416668,5.659307068587799,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183750.jpg/cropped_5.jpg,630,630,1.0,RGB,3,JPEG,42322,55.79869842529297,35.53891372680664,0.14080063998699188,0.29828888177871704,0.0,0.0,0.003635937115177512,0.03581407335069445,5.388795026392859,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183834.jpg/cropped_1.jpg,553,553,1.0,RGB,3,JPEG,24304,144.42872619628906,26.701322555541992,0.070559561252594,0.25634923577308655,0.0,0.0,0.0009935355046764016,0.015597873263888888,5.269358224318973,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183834.jpg/cropped_2.jpg,553,553,1.0,RGB,3,JPEG,27673,130.47349548339844,34.2958984375,0.11719898879528046,0.2980149984359741,0.0,0.0,0.001523345592431724,0.028903537326388888,5.561412746194422,0,False
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183834.jpg/cropped_3.jpg,553,553,1.0,RGB,3,JPEG,28836,131.7696990966797,34.1070671081543,0.12565878033638,0.237887442111969,0.0,0.0,0.0025603678077459335,0.025851779513888888,5.977186504503748,0,False
